timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 14:57:17.202, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:17.202, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:18.204, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 77 %
2026/08/20 14:57:18.204, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:18.204, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:19.204, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 55 %
2026/08/20 14:57:19.204, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:19.204, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:20.205, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 78 %
2026/08/20 14:57:20.205, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:20.205, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:21.205, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 83 %
2026/08/20 14:57:21.205, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:21.205, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:22.206, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 59 %
2026/08/20 14:57:22.206, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:22.206, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:23.206, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 89 %
2026/08/20 14:57:23.206, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:23.207, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:24.207, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 83 %
2026/08/20 14:57:24.208, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:24.208, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:25.208, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 69 %
2026/08/20 14:57:25.208, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:25.208, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:26.209, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 72 %
2026/08/20 14:57:26.209, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:26.209, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:27.209, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 67 %
2026/08/20 14:57:27.209, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:27.210, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:28.210, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 68 %
2026/08/20 14:57:28.210, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:28.210, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:29.210, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 76 %
2026/08/20 14:57:29.210, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:29.211, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:30.211, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 76 %
2026/08/20 14:57:30.211, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:30.211, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:31.211, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 72 %
